Group num: 0, TC(X;Y_j): 12.091
toll, 0.008, 1.000, 0.008
striking, 0.008, 1.000, 0.008
streamlined, 0.008, 1.000, 0.008
tone, 0.008, 1.000, 0.008
strahl, 0.008, 1.000, 0.008
stored, 0.008, 1.000, 0.008
stimulating, 0.008, 1.000, 0.008
stringent, 0.008, 1.000, 0.008
tire, 0.008, 1.000, 0.008
timing, 0.008, 1.000, 0.008
times, 0.008, 1.000, 0.008
sunsetting, 0.008, 1.000, 0.008
sunset, 0.008, 1.000, 0.008
tiananmen, 0.008, 1.000, 0.008
summarize, 0.008, 1.000, 0.008
sulphur, 0.008, 1.000, 0.008
sugar, 0.008, 1.000, 0.008
sud, 0.008, 1.000, 0.008
successor, 0.008, 1.000, 0.008
succeeded, 0.008, 1.000, 0.008
substituting, 0.008, 1.000, 0.008
subsequently, 0.008, 1.000, 0.008
subcategories, 0.008, 1.000, 0.008
stunning, 0.008, 1.000, 0.008
stunned, 0.008, 1.000, 0.008
tightening, 0.008, 1.000, 0.008
transpired, 0.008, 1.000, 0.008
reasoned, 0.008, 1.000, 0.008
shove, 0.008, 1.000, 0.008
shipment, 0.008, 1.000, 0.008
unenforceable, 0.008, 1.000, 0.008
resonated, 0.008, 1.000, 0.008
residents, 0.008, 1.000, 0.008
reshaping, 0.008, 1.000, 0.008
rescinding, 0.008, 1.000, 0.008
rescinded, 0.008, 1.000, 0.008
understated, 0.008, 1.000, 0.008
repayment, 0.008, 1.000, 0.008
repair, 0.008, 1.000, 0.008
unesco, 0.008, 1.000, 0.008
renter, 0.008, 1.000, 0.008
unfairness, 0.008, 1.000, 0.008
renewing, 0.008, 1.000, 0.008
renegotiations, 0.008, 1.000, 0.008
repatriation, 0.008, 1.000, 0.008
unfold, 0.008, 1.000, 0.008
undersecretary, 0.008, 1.000, 0.008
restricts, 0.008, 1.000, 0.008
revolution, 0.008, 1.000, 0.008
revoke, 0.008, 1.000, 0.008
ultraviolet, 0.008, 1.000, 0.008
umpire, 0.008, 1.000, 0.008
revamped, 0.008, 1.000, 0.008
unchanged, 0.008, 1.000, 0.008
underplays, 0.008, 1.000, 0.008
retracting, 0.008, 1.000, 0.008
underpayment, 0.008, 1.000, 0.008
retaliatory, 0.008, 1.000, 0.008
retainer, 0.008, 1.000, 0.008
retained, 0.008, 1.000, 0.008
resumed, 0.008, 1.000, 0.008
results, 0.008, 1.000, 0.008
